# Test suite based on
#
#   Brigitte Verdonk, Annie Cuyt, Dennis Verschaeren, "A precision and
#   range independent tool for testing floating-point arithmetic I:
#   basic operations, square root and remainder," ACM Transactions on
#   Mathematical Software, 27, 92-118 (Mar 2001).
#   DOI: 10.1145/382043.382404
#
# adapted for used with double-double arithmetic, where each double has
# a 53-bit mantissa
#
     689               Divide  [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     690               Divide  [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     691               Divide  [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     692               Divide  [-0x1.0000000000000p+0003,-0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     693               Divide  [-0x1.0000000000000p+0003,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     694               Divide  [-0x1.0000000000000p+0003,-0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     695               Divide  [-0x1.0000000000000p+0003,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     696               Divide  [-0x1.0000000000000p+0015,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0005, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0010,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0096] [ 0x0.0000000000000p+0000]
     697               Divide  [-0x1.0000000000000p+0015,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0005,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0010, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0096] [ 0x0.0000000000000p+0000]
     698               Divide  [-0x1.0000000000000p+0047,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0013, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0034,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0072] [ 0x0.0000000000000p+0000]
     699               Divide  [-0x1.0000000000000p+0047,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0013,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0034, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0072] [ 0x0.0000000000000p+0000]
     700               Divide  [-0x1.0000000000000p+0063,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0023, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0040,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0066] [ 0x0.0000000000000p+0000]
     701               Divide  [-0x1.0000000000000p+0063,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0023,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0040, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0066] [ 0x0.0000000000000p+0000]
     702               Divide  [-0x1.0000000000000p+0120,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0020, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0100,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0006] [ 0x0.0000000000000p+0000]
     703               Divide  [-0x1.0000000000000p+0120,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0020,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0100, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0006] [ 0x0.0000000000000p+0000]
     704               Divide  [-0x1.0000000000000p+1022, 0x1.0000000000000p+0915] [                     Inf,                     Inf] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     705               Divide  [-0x1.0000000000000p+1022, 0x1.0000000000000p+0915] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     706               Divide  [-0x1.0000000000000p+1022,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     707               Divide  [-0x1.0000000000000p+1022,-0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     708               Divide  [-0x1.0000000000000p+1022,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     709               Divide  [-0x1.0000000000000p+1022,-0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     710               Divide  [-0x1.0000000000000p+1023, 0x1.0000000000000p+0916] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p+1022, 0x1.0000000000000p+0915] [ 0x1.0000000000000p+0915] [ 0x0.0000000000000p+0000]
     711               Divide  [-0x1.0000000000000p+1023, 0x1.0000000000000p+0916] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     712               Divide  [-0x1.0000000000000p+1023,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     713               Divide  [-0x1.0000000000000p+1023,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     714               Divide  [-0x1.0000000000000p+1023,-0x1.0000000000000p+0917] [ 0x1.0000000000000p+1022, 0x1.0000000000000p+0916] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     715               Divide  [-0x1.0000000000000p-0967, 0x1.0000000000000p-1074] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     716               Divide  [-0x1.0000000000000p-0967, 0x1.0000000000000p-1074] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     717               Divide  [-0x1.0000000000000p-0967,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     718               Divide  [-0x1.0000000000000p-0967,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     719               Divide  [-0x1.0000000000000p-0967,-0x1.0000000000000p-1073] [ 0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     720               Divide  [-0x1.0000000000000p-0967,-0x1.4000000000000p-1071] [ 0x1.0000000000000p-0968, 0x1.4000000000000p-1072] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     721               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [                     Inf,                     Inf] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     722               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [                     NaN,                     NaN] [                     NaN,                     NaN] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     723               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     724               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     725               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0967, 0x1.0000000000000p-1073] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     726               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [ 0x1.0000000000000p-0009, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0959, 0x1.0000000000000p-1065] [ 0x1.0000000000000p-1066] [ 0x0.0000000000000p+0000]
     727               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [ 0x1.0000000000000p-0959,-0x1.0000000000000p-1065] [-0x1.0000000000000p-0009,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0115] [ 0x0.0000000000000p+0000]
     728               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [ 0x1.0000000000000p-0967,-0x1.0000000000000p-1073] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
     729               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     730               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0967,-0x1.0000000000000p-1073] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     731               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x1.0000000000000p-0009,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0959,-0x1.0000000000000p-1065] [ 0x1.0000000000000p-1066] [ 0x0.0000000000000p+0000]
     732               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x1.0000000000000p-0959, 0x1.0000000000000p-1065] [ 0x1.0000000000000p-0009, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0115] [ 0x0.0000000000000p+0000]
     733               Divide  [-0x1.0000000000000p-0968, 0x1.0000000000000p-1074] [-0x1.0000000000000p-0967, 0x1.0000000000000p-1073] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
     734               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     735               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0107, 0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     736               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0108, 0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     737               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     738               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0107,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     739               Divide  [-0x1.0000000000000p-0968,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0108,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     740               Divide  [-0x1.0000000000000p-0968,-0x1.0000000000000p-1074] [                     Inf,                     Inf] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     741               Divide  [-0x1.0000000000000p-0968,-0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     742               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0970,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     743               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0971,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     744               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0970, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     745               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0971, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     746               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0970, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     747               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0971, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     748               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0970,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     749               Divide  [-0x1.0000000000000p-0969,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0971,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     750               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [                    -Inf,                    -Inf] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     751               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     752               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     753               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [                     Inf,                     Inf] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     754               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     755               Divide  [-0x1.0000000000000p-1072,-0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     756               Divide  [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     757               Divide  [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     758               Divide  [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     759               Divide  [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     760               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [                     NaN,                     NaN] [                     NaN,                     NaN] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     761               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0000, 0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     762               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0001, 0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     763               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     764               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     765               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0003, 0x0.0000000000000p+0000] [-0x1.0000000000000p-1071,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     766               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1071, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0003,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0109] [ 0x0.0000000000000p+0000]
     767               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1073, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
     768               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     769               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.fffffffffffffp+1023, 0x1.fffffffffffffp+0969] [-0x0.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     770               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     771               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0001,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     772               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     773               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1073, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     774               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0003,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-1071, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-1074] [ 0x0.0000000000000p+0000]
     775               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p-1071,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0003, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0109] [ 0x0.0000000000000p+0000]
     776               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p-1073,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
     777               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     778               Divide  [-0x1.0000000000000p-1074,-0x0.0000000000000p+0000] [-0x1.fffffffffffffp+1023,-0x1.fffffffffffffp+0969] [ 0x0.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000] [ 0x0.0000000000000p+0000]
     779               Divide  [-0x1.2000000000000p+0003,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     780               Divide  [-0x1.2000000000000p+0003,-0x0.0000000000000p+0000] [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0105] [ 0x0.0000000000000p+0000]
     781               Divide  [-0x1.4000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.4000000000000p+0002, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     782               Divide  [-0x1.4000000000000p+0002,-0x0.0000000000000p+0000] [-0x1.4000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     783               Divide  [-0x1.4000000000000p+0005,-0x0.0000000000000p+0000] [ 0x1.4000000000000p+0003, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     784               Divide  [-0x1.4000000000000p+0005,-0x0.0000000000000p+0000] [-0x1.4000000000000p+0003,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0002, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     785               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [-0x1.8000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     786               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0009, 0x0.0000000000000p+0000] [-0x1.8000000000000p+0010,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0096] [ 0x0.0000000000000p+0000]
     787               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0001, 0x0.0000000000000p+0000] [-0x1.0000000000000p+0000,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     788               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0002, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
     789               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0010, 0x0.0000000000000p+0000] [-0x1.0000000000000p-0009,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0115] [ 0x0.0000000000000p+0000]
     790               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0001,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0002, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0104] [ 0x0.0000000000000p+0000]
     791               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [-0x1.0000000000000p-0009,-0x0.0000000000000p+0000] [ 0x1.8000000000000p+0010, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0096] [ 0x0.0000000000000p+0000]
     792               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [ 0x1.0000000000000p+0000, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0106] [ 0x0.0000000000000p+0000]
     793               Divide  [-0x1.8000000000000p+0001,-0x0.0000000000000p+0000] [-0x1.8000000000000p+0002,-0x0.0000000000000p+0000] [ 0x1.0000000000000p-0001, 0x0.0000000000000p+0000] [ 0x1.0000000000000p-0107] [ 0x0.0000000000000p+0000]
