!! This file contains precision and range independent test vectors for
!! the operation addition/subtraction (+). The first character in each
!! test vector refers to the origin of the test vector
!! 
!! 2:  Jerome Coonen Version <2>
!! 3:  Jerome Coonen Version <3>
!!      @Phdthesis{ 
!!              author = {Coonen, J.T.},
!!              title  = {Contributions to a proposed standard for binary
!!                 floating-point arithmetic},
!!              school = {University of California, Berkeley},
!!              year   = {1984}}
!!
!! H:  precision independent encoding of UCB/<H>ough test vector
!!      @Unpublished{
!!             author = {David G. Hough and others},
!!             title  = {{UCBTEST}, a suite of programs for testing certain
!!                difficult cases of {IEEE} 754 floating-point arithmetic},
!!             year   = {1988},
!!             note   = {Restricted public domain software from
!!                http://netlib.bell-labs.com/netlib/fp/index.html}}
!!
!! A:  Verdonk-Cuyt-Verschaeren (University of <A>ntwerp)
!!      @Article{
!!             author  = {Verdonk, B. and Cuyt, A. and Verschaeren, D.},
!!             title   = {A precision- and range-independent tool for testing
!!                       floating-point arithmetic {I}: basic operations,
!!                       square root and remainder},
!!             journal = {ACM TOMS},
!!             volume  = {27},
!!             number  = {1},
!!             pages   = {92-118},
!!             year    = {2001}}
!! 
!! This file is part of the tool IeeeCC754 or IEEE 754 Compliance Checker.
!! It is a precision and range independent tool to test whether
!! an implementation of floating-point arithmetic (in hardware or
!! software) is compliant with the principles of the IEEE 754-854
!! floating-point standards. You can find out more about the testing
!! tool IeeeCC754 and the syntax and semantics of the test vectors
!! at
!!            http://www.win.ua.ac.be/~cant/ieeecc754.html
!!
!! Contact:                                                              
!!      Brigitte.Verdonk@ua.ac.be
!!      Departement Wiskunde en Informatica
!!      Universiteit Antwerpen
!!      Middelheimlaan 1
!!      B-2020 Antwerpen, Belgium
!!
!!
!!
!! Modifications for testing double-double arithmetic,
!! Michael J Donahue, NIST, Gaithersburg MD, USA:
!!
!! Tests not applicable to double-double disabled.
!!
!! Additions to the test syntax, for double-double arithmetic:
!!
!!    B, C, G, F, T
!!
!! In the definitions below, "bias" is the exponent bias of the double
!! arithmetic (typically 1023 for 8-byte floats, 16383 for 10-byte
!! floats), "dblprecision" is the precision of the double mantissa
!! (typically 53 or 64), "precision" is the double-double precision
!! (precision = 2*dblprecision + 1).  Define
!!
!!    B = bias
!!    C = B + dblprecision - precision
!!
!!    H = 2^(B+1)
!!    G = 2^(B+1) - 2^(B - dblprecision)
!!    F = 2^(B+1+dblprecision-precision) = 2^(C+1)
!!
!!    T = 2^(1-C)
!!
!! In the original test suite for IEEE floating point values the largest
!! representable finite value is
!!
!!   Hd1 = 2**(B+1) - 2**(B + 1 - precision)
!!
!! For double-double systems, however, the largest finite value is
!! instead
!!
!!   Gd1 = 2**(B+1) - 2**(B - dblprecision) - 2**(B + 1 - precision)
!!
!! On 8-byte (resp. 10-byte) double systems this works out to
!!
!!  Gd1(8-byte) = 2**(1024) - 2**(970) - 2**(917)
!!
!! Gd1(10-byte) = 2**(16384) - 2**(16319) - 2**(16255)
!!
!! The smallest positive normalized double-double value is T.
!!
!! Double-double specific tests added below are prefixed with the code
!! "D".
!!
!! MJD, July/September-2013
!!
!!
!!
!!!! first some easy cases
!! 3ff00000 00000000 ffe00000 00000000 ffdfffff ffffffff
2+       =>       Hm1d1   -1   x   Hm1d1
2+       0<       Hm1d1   -1   x   Hm1d2
!! bff00000 00000000 7fdfffff ffffffff 7fdfffff ffffffff
!! bff00000 00000000 7fdfffff ffffffff 7fdfffff fffffffe
2+       =<       -Hm1d1   1   x   -Hm1d1
2+       0>       -Hm1d1   1   x   -Hm1d2
!! 3ff00000 00000000 ffdfffff ffffffff ffdfffff ffffffff
!! 3ff00000 00000000 ffdfffff ffffffff ffdfffff fffffffe
2+       =>       Gd1   -1       x       Gd1
2+       0<       Hd1   -1       x       Hd2
!! bff00000 00000000 7fefffff ffffffff 7fefffff ffffffff
!! bff00000 00000000 7fefffff ffffffff 7fefffff fffffffe
2+       =<       -Gd1   1       x       -Gd1
2+       0>       -Hd1   1       x       -Hd2
!! 3ff00000 00000000 ffefffff ffffffff ffefffff ffffffff
!! 3ff00000 00000000 ffefffff ffffffff ffefffff fffffffe
2+       =>       Gd2   -1       x       Gd2
2+       0<       Hd2   -1       x       Hd3
!! bff00000 00000000 7fefffff fffffffe 7fefffff fffffffe
!! bff00000 00000000 7fefffff fffffffe 7fefffff fffffffd
2+       =<       -Gd2   1       x       -Gd2
2+       0>       -Hd2   1       x       -Hd3
!! 3ff00000 00000000 ffefffff fffffffe ffefffff fffffffe
!! 3ff00000 00000000 ffefffff fffffffe ffefffff fffffffd
! Huge and tiny.
2+       =>       Gd1   -0i1   x   Gd1
2+       0<       Hd1   -0i1   x   Hd2
2+       =<       -Gd1   0i1   x   -Gd1
2+       0>       -Hd1   0i1   x   -Hd2
2+       =>       -0i3   Gm1   x   Gm1
2+       0<       -0i3   Hm1   x   Hm1d1
2+       =<       0i3   -Gm1   x   -Gm1
2+       0>       0i3   -Hm1   x   -Hm1d1
! Medium and tiny.
2+       =>       1d1  -0i1	x       1d1
2+       0<       1d1  -0i1     x       1d2
2+       =<       -2d1   0i1    x   -2d1
2+       0>       -2d1   0i1    x   -2d2
2+       =>       -0i3   3      x       3
2+       0<       -0i3   3      x       3d1
!! 40080000 00000000 80000000 00000003 40080000 00000000
!! 40080000 00000000 80000000 00000003 4007ffff ffffffff
2+       =<       0i3   -5      x       -5
2+       0>       0i3   -5      x       -5d1
!! c0140000 00000000 00000000 00000003 c0140000 00000000
!! c0140000 00000000 00000000 00000003 c013ffff ffffffff

!! cancellation

! Cancellation to 0 -- to plus 0.
2+       =0>   2   -2   OK       0
2+       =0>   5   -5   OK       0
2+       =0>   Hm1       -Hm1   OK       0
2+       =0>   -Hm1d2   Hm1d2   OK       0
2+       =0>   1   -1   OK       0
2+       =0>   -3   3   OK       0
2+       =0>   T   -T   OK       0
2+       =0>   Td4       -Td4   OK       0
2+       =0>   -Td1       Td1   OK       0       no underflow
2+       =0>   0i1       -0i1   OK       0
2+          =0>     Gd1  -Gd1 OK          0
! Cancellation to 0 -- to minus 0.
2+       <       2       -2       OK   -0
2+       <       5       -5       OK   -0
2+       <       Hm1   -Hm1       OK   -0
2+       <       -Hm1d2   Hm1d2   OK   -0
2+       <       1       -1       OK   -0
2+       <       -3       3       OK   -0
2+       <       T       -T       OK   -0
2+       <       Td4   -Td4       OK   -0
2+       <       -Td1   Td1       OK   -0   no underflow
2+       <       0i1   -0i1       OK   -0
2+       <       Hd1  	-Hd1 	  OK   -0

!! normalization

! Cancel forcing normalization of LSB (no rounding errors).
2+       ALL   1i1       -1       OK   1u1
!! bff00000 00000000 3ff000000 00000001 3cb00000 00000000
2+       ALL   Hm1i1   -Hm1       OK   Hm1u1
2+       ALL   Ti1       -T       OK   Tu1
2+       ALL   -2       2i1   OK   2u1
2+       ALL   -Hm2       Hm2i1   OK   Hm2u1
2+       ALL   -1i1       1       OK   -1u1
!! 3ff00000 00000000 bff000000 00000001 bcb00000 00000000
2+       ALL   -Hm1i1   Hm1       OK   -Hm1u1
2+       ALL   -Ti1       T       OK   -Tu1
2+       ALL   2   -2i1   OK   -2u1
2+       ALL   Hm2       -Hm2i1   OK   -Hm2u1
2+       ALL   0i2       -0i1   OK       Tu1
2+       ALL   -1i1       1i2   OK       1u1
2+       ALL   -Hm1i1   Hm1i2   OK       Hm1u1
2+       ALL   -Ti1       Ti2   OK       Tu1
2+       ALL   -0i2       0i1   OK       -Tu1
2+       ALL   1i1       -1i2   OK       -1u1
2+       ALL   Hm1i1   -Hm1i2   OK       -Hm1u1
2+       ALL   Ti1       -Ti2   OK       -Tu1
2+       ALL   -0i3       0i2   OK       -Tu1
2+       ALL   0i3       -0i2   OK       Tu1
2+       ALL   2i4       -2i3   OK       2u1
2+       ALL   Hm2i4   -Hm2i3   OK       Hm2u1
2+       ALL   -2i4       2i3   OK       -2u1
2+       ALL   -Hm2i4   Hm2i3   OK       -Hm2u1
2+       ALL   4d1       -4d2   OK       3u1
2+       ALL   Hm2d1   -Hm2d2   OK       Hm3u1
2+       ALL   Td1       -Td2   OK       Tu1
2+       ALL   -Gd2       Gd1   OK       Gd1u1
2+       ALL   -4d1       4d2   OK       -3u1
2+       ALL   -Hm2d1   Hm2d2   OK       -Hm3u1
2+       ALL   -Td1       Td2   OK       -Tu1
2+       ALL   Gd2       -Gd1   OK       -Gd1u1
2+       ALL   Td3       -Td2   OK       -Tu1
2+       ALL   -Td3       Td2   OK       Tu1
2+       ALL   2d4       -2d3   OK       -1u1
2+       ALL   -2d4       2d3   OK       1u1
2+       ALL   Td1       -T       OK   -Tu1
2+       ALL   2d1       -2       OK   -1u1
2+       ALL   Tp2d1   -Tp2       OK   -Tu2
2+       ALL   Hm1d1   -Hm1       OK   -Hm2u1
2+       ALL   Tp1d1   -Tp1       OK   -Tu1
2+       ALL   -Hm2       Hm2d1   OK   -Hm3u1
2+       ALL   2       -2d1   OK   1u1
2+       ALL   Hm2       -Hm2d1   OK   Hm3u1
2+       ALL   Tp1       -Tp1d1   OK   Tu1
2+       ALL   Tp2       -Tp2d1   OK   Tu2
2+       ALL   -Td1       T       OK   Tu1
2+       ALL   -Hm1d1   Hm1       OK   Hm2u1
A+       ALL	4d1	-4i1 	OK	 -3u3 
2+       ALL   -Hm4i1   Hm4d1   OK       -Hm5u3
2+       ALL   -Tp1i1   Tp1d1   OK       -Tu3
2+       ALL   -Tp2i1   Tp2d1   OK       -Tu6
A+	 ALL	-4d1	4i1	OK	 3u3
2+       ALL   Hm4i1   -Hm4d1   OK       Hm5u3
2+       ALL   Tp1i1   -Tp1d1   OK       Tu3
2+       ALL   Tp2i1   -Tp2d1   OK       Tu6
2+       ALL   4d1       -4i2   OK       -3u5
2+       ALL   Hm2d1   -Hm2i2   OK       -Hm3u5
2+       ALL   Tp1d1   -Tp1i2   OK       -Tu5
2+       ALL   -4d1       4i2   OK       3u5
2+       ALL   -Hm2d1   Hm2i2   OK       Hm3u5
2+       ALL   -Tp1d1   Tp1i2   OK       Tu5
2+       ALL   Tp1d1   -Tp1i4   OK       -Tu9
2+       ALL   -Tp1d1   Tp1i4   OK       Tu9
2+       ALL   2i1       -1i1   OK       1i1
2+       ALL   Tp1i1   -Ti1       OK   Ti1
2+       ALL   -2i1       1i1   OK       -1i1
2+       ALL   -Tp1i1   Ti1       OK   -Ti1
2+       ALL   -Hm2i1   Hm1i1   OK       Hm2i1
2+       ALL   Hm2i1   -Hm1i1   OK       -Hm2i1
2+       ALL   2i2       -1i1   OK       1i3
2+       ALL   Hm1i2   -Hm2i1   OK       Hm2i3
2+       ALL   Tp1i2   -Ti1      OK     Ti3
2+       ALL   -2i2       1i1   OK      -1i3
2+       ALL   -Hm1i2   Hm2i1   OK      -Hm2i3
2+       ALL   -Tp1i2   Ti1       OK   -Ti3
2+       ALL   2i2       -1i3   OK       1i1
2+       ALL   Hm2i2   -Hm3i3   OK       Hm3i1
2+       ALL   Tp2i2   -Tp1i3   OK       Tp1i1
2+       ALL   -2i2       1i3   OK       -1i1
2+       ALL   -Hm2i2   Hm3i3   OK       -Hm3i1
2+       ALL   -Tp2i2   Tp1i3   OK       -Tp1i1
!! low and high order bits
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   1i2       -1	OK       1mtp2
A+       ALL   -1i2       1	OK       -1mtp2
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   1i4       -1	OK       1mtp3
A+       ALL   -1i4       1	OK       -1mtp3
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   1i8       -1	OK       1mtp4
A+       ALL   -1i8       1	OK       -1mtp4
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   17       -16	OK       1
A+       ALL   -17       +16	OK       -1
A+       ALL   16        -17	OK       -1
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   9       -8	OK       1
A+       ALL   -9       8	OK       -1
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   5       -4	OK       1
A+       ALL   -5       4	OK       -1
!! 41f00000 00004000 c1f00000 00000000 3f900000 00000000
H+       ALL   3       -2	OK       1
A+       ALL   -3       2	OK       -1

! Cases to test shifting in addition

3+      =0<     2       1i1     x       3
3+      >       2       1i1     x       3i1
3+      =0<     10      1i1     x       11
3+      >       10      1i1     x       11i1
3+      =0<     19      1i1     x       20
3+      >       19      1i1     x       20i1
3+      =0<     32      1i1     x       33
3+      >       32      1i1     x       33i1
3+      =0<     65      1i1     x       66
3+      >       65      1i1     x       66i1
3+      =0<     133     1i1     x       134
3+      >       133     1i1     x       134i1
3+      =0<     260     1i1     x       261
3+      >       260     1i1     x       261i1
3+      =0<     533     1i1     x       534
3+      >       533     1i1     x       534i1
3+      =0<     1029    1i1     x       1030
3+      >       1029    1i1     x       1030i1
3+      =0<     2048    1i1     x       2049
3+      >       2048    1i1     x       2049i1
3+      =0<     4097    1i1     x       4098
3+      >       4097    1i1     x       4098i1
3+      =0<     8193    1i1     x       8194
3+      >       8193    1i1     x       8194i1
3+      =0<     16384   1i1     x       16385
3+      >       16384   1i1     x       16385i1
3+      =0<     32780   1i1     x       32781
3+      >       32780   1i1     x       32781i1
3+      =0<     65555   1i1     x       65556
3+      >       65555   1i1     x       65556i1
3+      =0<     131072  1i1     x       131073
3+      >       131072  1i1     x       131073i1
3+      =0<     263000  1i1     x       263001
3+      >       263000  1i1     x       263001i1
3+      =0<     525000  1i1     x       525001
3+      >       525000  1i1     x       525001i1
3+      =0<     1050000 1i1     x       1050001
3+      >       1050000 1i1     x       1050001i1
3+      =0<     2092700 1i1     x       2092701
3+      >       2092700 1i1     x       2092701i1
3+      =0<     4194305 1i1     x       4194306
3+      >       4194305 1i1     x       4194306i1
!! This is 2^23+1, the widest integer for IEEE single precision:
3+      =0<     8388609 1i1     x       8388610
3+      >       8388609 1i1     x       8388610i1
!! 3+      d=0<    16777300        1i1     x       16777301
!! 3+      d>              16777300        1i1     x       16777301i1
!! 3+      d=0<    33555000        1i1     x       33555001
!! 3+      d>              33555000        1i1     x       33555001i1
!! 3+      d=0<    67108880        1i1     x       67108881
!! 3+      d>              67108880        1i1     x       67108881i1
!! 3+      d=0<    134218000       1i1     x       134218001
!! 3+      d>              134218000       1i1     x       134218001i1
!! 3+      d=0<    268436000       1i1     x       268436001
!! 3+      d>              268436000       1i1     x       268436001i1
!! 3+      d=0<    0x41c0000000800000      1i1     x       0x41c0000001000000
!! 3+      d>              0x41c0000000800000      1i1     x 0x41c0000001000001
!! 3+      d=0<    0x41d0000000400000      1i1     x       0x41d0000000800000
!! 3+      d>              0x41d0000000400000      1i1     x 0x41d0000000800001
!! 3+      d=0<    0x41e0000000200000      1i1     x       0x41e0000000400000
!! 3+      d>              0x41e0000000200000      1i1     x 0x41e0000000400001
!! 3+      d=0<    0x41f0000000100000      1i1     x       0x41f0000000200000
!! 3+      d>              0x41f0000000100000      1i1     x 0x41f0000000200001
!! 3+      d=0<    0x4200000000080000      1i1     x       0x4200000000100000
!! 3+      d>              0x4200000000080000      1i1     x 0x4200000000100001
!! 3+      d=0<    0x4210000000040000      1i1     x       0x4210000000080000
!! 3+      d>              0x4210000000040000      1i1     x 0x4210000000080001
!! 3+      d=0<    0x4220000000020000      1i1     x       0x4220000000040000
!! 3+      d>              0x4220000000020000      1i1     x 0x4220000000040001
!! 3+      d=0<    0x4230000000010000      1i1     x       0x4230000000020000
!! 3+      d>              0x4230000000010000      1i1     x 0x4230000000020001
!! 3+      d=0<    0x4240000000008000      1i1     x       0x4240000000010000
!! 3+      d>              0x4240000000008000      1i1     x 0x4240000000010001
!! 3+      d=0<    0x4250000000004000      1i1     x       0x4250000000008000
!! 3+      d>              0x4250000000004000      1i1     x 0x4250000000008001
!! 3+      d=0<    0x4260000000002000      1i1     x       0x4260000000004000
!! 3+      d>              0x4260000000002000      1i1     x 0x4260000000004001
!! 3+      d=0<    0x4270000000001000      1i1     x       0x4270000000002000
!! 3+      d>              0x4270000000001000      1i1     x 0x4270000000002001
!! 3+      d=0<    0x4280000000000800      1i1     x       0x4280000000001000
!! 3+      d>              0x4280000000000800      1i1     x 0x4280000000001001
!! 3+      d=0<    0x4290000000000400      1i1     x       0x4290000000000800
!! 3+      d>              0x4290000000000400      1i1     x 0x4290000000000801
!! 3+      d=0<    0x42a0000000000200      1i1     x       0x42a0000000000400
!! 3+      d>              0x42a0000000000200      1i1     x 0x42a0000000000401
!! 3+      d=0<    0x42b0000000000100      1i1     x       0x42b0000000000200
!! 3+      d>              0x42b0000000000100      1i1     x 0x42b0000000000201
!! 3+      d=0<    0x42c0000000000080      1i1     x       0x42c0000000000100
!! 3+      d>              0x42c0000000000080      1i1     x 0x42c0000000000101
!! 3+      d=0<    0x42d0000000000040      1i1     x       0x42d0000000000080
!! 3+      d>              0x42d0000000000040      1i1     x 0x42d0000000000081
!! 3+      d=0<    0x42e0000000000020      1i1     x       0x42e0000000000040
!! 3+      d>              0x42e0000000000020      1i1     x 0x42e0000000000041
!! 3+      d=0<    0x42f0000000000010      1i1     x       0x42f0000000000020
!! 3+      d>              0x42f0000000000010      1i1     x 0x42f0000000000021
!! 3+      d=0<    0x4300000000000008      1i1     x       0x4300000000000010
!! 3+      d>              0x4300000000000008      1i1     x 0x4300000000000011
!! 3+      d=0<    0x4310000000000004      1i1     x       0x4310000000000008
!! 3+      d>              0x4310000000000004      1i1     x 0x4310000000000009
!! 3+      d=0<    0x4320000000000002      1i1     x       0x4320000000000004
!! 3+      d>              0x4320000000000002      1i1     x 0x4320000000000005
!! 3+      d=0<    0x4330000000000001      1i1     x       0x4330000000000002
!! 3+      d>              0x4330000000000001      1i1     x 0x4330000000000003
!! 3+      d0<             0x4340000000000001      1i1     x 0x4340000000000001
!! 3+      d=>             0x4340000000000001      1i1     x 0x4340000000000002
!! 3+      d=>             0x4340000000000001      1       x 0x4340000000000002
!! 3+      d=0<    0x4350000000000001      1i1     x       0x4350000000000001
!! 3+      d>              0x4350000000000001      1i1     x 0x4350000000000002
A+      =0<     1pt     4i1     x       1pti2
A+      >       1pt     4i1     x       1pti3
A+      =0<     1pt     2i1     x       1pti1
A+      >       1pt     2i1     x       1pti2
A+      =0>     -2       -1i1     x       -3
A+      <       -2       -1i1     x       -3i1
A+      =0>     -1pt     -4i1     x       -1pti2
A+      <       -1pt     -4i1     x       -1pti3
A+      =0>     -1pt     -2i1     x       -1pti1
A+      <       -1pt     -2i1     x       -1pti2

!! Pre-arithmetic shifts + carry propagation

!! 40dfffc0 00000000 3ff00000 00000000 40e00000 00000000
H+      ALL     1p15d(14)1       1      OK      1p15
!! 3ff00000 00000000 40dfffc0 00000000 40e00000 00000000
A+      ALL     -1p15d(14)1      -1     OK      -1p15
A+	ALL	1ptd1	 1	OK	1pt
A+	ALL	-1ptd1	 -1	OK	-1pt
A+	ALL	1	 15	OK	16
A+	ALL	-1	 -15	OK	-16
!! carry, no propagation
!! 40000000 00000000 40dffec0 00000000 40dfff40 00000000
H+	ALL	2	1ptd5	OK	1ptd3
!! 40dffec0 00000000 40000000 00000000 40dfff40 00000000
A+	ALL	-2	-1ptd5	OK	-1ptd3
!! no shifting for denormals
A+	ALL	Td1		0i1		OK	T
A+	ALL	-Td1		-0i1		OK	-T
A+	ALL	0i(3)7		0i(3)1		OK	T
A+	ALL	-0i(3)7		-0i(3)1		OK	-T	
!! no carry
!! 40000000 00000000 40dfff40 00000000 40dfffc0 00000000
H+	ALL	2	2p14d(14)1d(13)1	OK	2p14d(14)1
!! 40dfff40 00000000 40000000 00000000 40dfffc0 00000000
A+	ALL	-2	-2p14d(14)1d(13)1	OK	-2p14d(14)1
A+	ALL	1	1ptd2		OK	1ptd1
A+	ALL	-1	-1ptd2		OK	-1ptd1
!! 40000000 00000000 40dfff40 00000000 40dfffc0 00000000
H+	ALL	3		1ptd6	OK	1ptd3
!! 40dfff40 00000000 40000000 00000000 40dfffc0 00000000
A+	ALL	-3		-1ptd6	OK	-1ptd3
!! 40000000 00000000 40dfff40 00000000 40dfffc0 00000000
H+	ALL	1	 14	OK	15
!! 40dfff40 00000000 40000000 00000000 40dfffc0 00000000
A+	ALL	-1	 -14	OK	-15
!! 40000000 00000000 40dfff40 00000000 40dfffc0 00000000
H+	ALL	2	 13	OK	15
!! 40dfff40 00000000 40000000 00000000 40dfffc0 00000000
A+	ALL	-2	 -13	OK	-15
!! no shifting for denormals
A+	ALL	Td2		0i1		OK	Td1
A+	ALL	-Td2		-0i1		OK	-Td1
A+	ALL	0i(2)3		0i(3)1		OK	0i(3)7
A+	ALL	-0i(2)3		-0i(3)1		OK	-0i(3)7	

!! Carry propagation from outward rounding round or sticky bit

!! round bit
A+     >      2d1      1mt              x        2
A+     <      -2d1     -1mt             x        -2
!! "first" sticky bit
A+     >      4d1      1mt              x        4
A+     <      -4d1     -1mt             x        -4
!! sticky bit
A+     >      8d1      1mt              x        8
A+     <      -8d1     -1mt             x        -8
2+       =0>   -Hm1d1   -1       x       -Hm1d1
2+       <       -Hm1d1   -1   x   -Hm1
!! bff 00000 00000000 ffdfffff ffffffff ffdfffff ffffffff
!! bff 00000 00000000 ffdfffff ffffffff ffe00000 00000000



!! This file contains precision and range independent test vectors for
!! the operation multiply (*). The first character in each
!! test vector refers to the origin of the test vector
!! 
!! 2:  Jerome Coonen Version <2>
!! 3:  Jerome Coonen Version <3>
!!      @Phdthesis{ 
!!              author = {Coonen, J.T.},
!!              title  = {Contributions to a proposed standard for binary
!!                 floating-point arithmetic},
!!              school = {University of California, Berkeley},
!!              year   = {1984}}
!!
!! H:  precision independent encoding of UCB/<H>ough test vector
!!      @Unpublished{
!!             author = {David G. Hough and others},
!!             title  = {{UCBTEST}, a suite of programs for testing certain
!!                difficult cases of {IEEE} 754 floating-point arithmetic},
!!             year   = {1988},
!!             note   = {Restricted public domain software from
!!                http://netlib.bell-labs.com/netlib/fp/index.html}}
!!
!! A:  Verdonk-Cuyt-Verschaeren (University of <A>ntwerp)
!!      @Article{
!!             author  = {Verdonk, B. and Cuyt, A. and Verschaeren, D.},
!!             title   = {A precision- and range-independent tool for testing
!!                       floating-point arithmetic {I}: basic operations,
!!                       square root and remainder},
!!             journal = {ACM TOMS},
!!             volume  = {27},
!!             number  = {1},
!!             pages   = {92-118},
!!             year    = {2001}}
!! 
!! This file is part of the tool IeeeCC754 or IEEE 754 Compliance Checker.
!! It is a precision and range independent tool to test whether
!! an implementation of floating-point arithmetic (in hardware or
!! software) is compliant with the principles of the IEEE 754-854
!! floating-point standards. You can find out more about the testing
!! tool IeeeCC754 and the syntax and semantics of the test vectors
!! at
!!            http://www.win.ua.ac.be/~cant/ieeecc754.html
!!
!! Contact:                                                              
!!      Brigitte.Verdonk@ua.ac.be
!!      Departement Wiskunde en Informatica
!!      Universiteit Antwerpen
!!      Middelheimlaan 1
!!      B-2020 Antwerpen, Belgium
!!
!!
!! $Id: vcv-xxx.dat,v 1.16 2013-09-17 23:11:49 donahue Exp $
!!
!!
!!
!! Version multiply-dd extensions (as compared to multiply): The
!! original "multiply" test suite for IEEE floating point values assumes
!! that the largest representable finite value is
!!
!!   Hd1 = 2**(1+bias) - 2**(1 + bias - precision)
!!
!! where H = 2**(1+bias).  For double-double systems, however, the
!! largest finite value is instead
!!
!!   2**(1+bias) - 2**(bias - dblprecision) - 2**(1 + bias - precision)
!!
!! where dblprecision is the precision of the underlying double
!! precision (e.g., 53) and precision is the precision of the full
!! double-double type (i.e., 2*dblprecision-1; if dblprecision=53 then
!! precision=107).  To extend the multiply tests to this more general
!! setting, the extension code "G" is introduced as an alternative to
!! "H", where
!!
!!   G = 2**(1+bias) - 2**(bias - dblprecision)
!!
!! MJD, 9-Jul-2013
!!
!!
!!!! First some easy tests for consistency.
! Check out sign manipulation.
2*	ALL	1	1	OK	1
2*	ALL	-1	-1	OK	1
2*	ALL	-1	1	OK	-1
2*	ALL	1	2	OK	2
2*	ALL	-1	-2	OK	2
2*	ALL	-1	2	OK	-2
A*	ALL	1	-2	OK	-2
2*	ALL	2	3		OK		6
2*	ALL	-2	-3	OK	6
2*	ALL	-2	3	OK	-6
A*	ALL	2	-3	OK	-6
2*	ALL	3	3	OK	9
2*	ALL	-3	-3	OK	9
2*	ALL	-3	3	OK	-9
! 1.0 * various.
2*	ALL	0i1	1	OK	0i1
!! 3ff00000 000000000 00000000 00000001 00000000 00000001
A*	ALL	-0i1	-1	OK	0i1
A*	ALL	-0i1	1	OK	-0i1
A*	ALL	-1	0i1	OK	-0i1
A*	ALL	0i2	1	OK	0i2
A*	ALL	-0i2	-1	OK	0i2
2*	ALL	-0i2	1	OK	-0i2
A*	ALL	-1	0i2	OK	-0i2
!! 3ff00000 000000000 80000000 00000002 80000000 00000002
A*	ALL	0i4	1	OK	0i4
2*	ALL	-0i4	-1	OK	0i4
!! bff00000 00000000 80000000 00000004 00000000 00000004
A*	ALL	-0i4	1	OK	-0i4
A*	ALL	-1	0i4	OK	-0i4
A*	ALL	Tp1d2	1	OK	Tp1d2
A*	ALL	-Tp1d2	-1	OK	Tp1d2
2*	ALL	-Tp1d2	1	OK	-Tp1d2
A*	ALL	-1	Tp1d2	OK	-Tp1d2
!! 3ff00000 000000000 801fffff fffffffe 801fffff fffffffe
2*	ALL	1	-0i9	OK	-0i9
2*	ALL	-1	0i9	OK	-0i9
A*	ALL	-1	-0i9	OK	0i9
A*	ALL	0i9	1	OK	0i9
A*	ALL	1	-Td1	OK	-Td1
A*	ALL	-1	Td1	OK	-Td1
!! bff0000000 00000000 800fffff ffffffff 000fffff ffffffff
H*	ALL	-1	-Td1	OK	Td1
A*	ALL	Td1	1	OK	Td1
A*	ALL	1	-Ti1	OK	-Ti1
A*	ALL	-1	Ti1	OK	-Ti1
!! !! bff0000000 00000000 801000001 00100000 00000000
H*	ALL	-1	-Ti1	OK	Ti1
A*	ALL	Ti1	1	OK	Ti1

2*	ALL	1	Tp1i3	OK	Tp1i3
2*	ALL	-1	Ti9	OK	-Ti9
2*	ALL	1	Td3	OK	Td3

! Exact cases huge and 2.
2*	ALL	2	Gm1d1	OK	Gd1
A*	ALL	-2	-Gm1d1	OK	Gd1
2*	ALL	Gm1d1	-2	OK	-Gd1
2*	ALL	-Gm1d1	2	OK	-Gd1
A*	ALL	2	Gm2i3	OK	Gm1i3
A*	ALL	-2	-Gm2i3	OK	Gm1i3
2*	ALL	2	-Gm2i3	OK	-Gm1i3
A*	ALL	-2	Gm2i3	OK	-Gm1i3
A*	ALL	2	Gm2i1	OK	Gm1i1
A*	ALL	-2	-Gm2i1	OK	Gm1i1
2*	ALL	-2	Gm2i1	OK	-Gm1i1
A*	ALL	2	-Gm2i1	OK	-Gm1i1
2*	ALL	2	Gm2	OK	Gm1
2*	ALL	Hm2	-2	OK	-Hm1
A*	ALL	2		Gm2d1	OK	Gm1d1
A*	ALL	-2		-Gm2d1	OK	Gm1d1
2*	ALL	-2	Gm2d1	OK	-Gm1d1
A*	ALL	2	-Gm2d1	OK	-Gm1d1
A*	ALL	2	Gm2d3	OK	Gm1d3
A*	ALL	-2	-Gm2d3	OK	Gm1d3
2*	ALL	2	-Gm2d3	OK	-Gm1d3
A*	ALL	-2	Gm2d3	OK	-Gm1d3
! Exact cases tiny and 2.
2*	ALL	2	T	OK	Tp1
A*	ALL	-2	-T	OK	Tp1
2*	ALL	T	-2	OK	-Tp1
A*	ALL	-T	2	OK	-Tp1
2*	ALL	2	Ti1	OK	Tp1i1
A*	ALL	-2	-Ti1	OK	Tp1i1
2*	ALL	-2	Ti1	OK	-Tp1i1
A*	ALL	2	-Ti1	OK	-Tp1i1
A*	ALL	2	Ti3	OK	Tp1i3
A*	ALL	-2	-Ti3	OK	+Tp1i3
