# Test suite based on
#
#   Brigitte Verdonk, Annie Cuyt, Dennis Verschaeren, "A precision and
#   range independent tool for testing floating-point arithmetic I:
#   basic operations, square root and remainder," ACM Transactions on
#   Mathematical Software, 27, 92-118 (Mar 2001).
#   DOI: 10.1145/382043.382404
#
# adapted for used with double-double arithmetic, where each double has
# a 64-bit mantissa
#
     451               Divide  [                         Inf,                         Inf] [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     452               Divide  [                         Inf,                         Inf] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     453               Divide  [                         Inf,                         Inf] [-0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     454               Divide  [                         Inf,                         Inf] [-0x1.0000000000000000p-16444,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     455               Divide  [                         Inf,                         Inf] [-0x1.8000000000000000p+00001,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     456               Divide  [                         Inf,                         Inf] [-0x1.c000000000000000p+00002,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     457               Divide  [                         Inf,                         Inf] [-0x1.fffffffffffffffep+16383,-0x1.fffffffffffffffep+16318] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     458               Divide  [                         NaN,                         NaN] [                         Inf,                         Inf] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     459               Divide  [                         NaN,                         NaN] [                         NaN,                         NaN] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     460               Divide  [                         NaN,                         NaN] [                        -Inf,                        -Inf] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     461               Divide  [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     462               Divide  [                         NaN,                         NaN] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     463               Divide  [                         NaN,                         NaN] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     464               Divide  [                         NaN,                         NaN] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     465               Divide  [                         NaN,                         NaN] [ 0x1.fffffffffffffffep+16383, 0x1.fffffffffffffffep+16318] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     466               Divide  [                         NaN,                         NaN] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     467               Divide  [                         NaN,                         NaN] [-0x1.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     468               Divide  [                         NaN,                         NaN] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     469               Divide  [                         NaN,                         NaN] [-0x1.0000000000000000p-16445,-0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     470               Divide  [                         NaN,                         NaN] [-0x1.fffffffffffffffep+16383,-0x1.fffffffffffffffep+16318] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     471               Divide  [                        -Inf,                        -Inf] [                         Inf,                         Inf] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     472               Divide  [                        -Inf,                        -Inf] [                         NaN,                         NaN] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     473               Divide  [                        -Inf,                        -Inf] [                        -Inf,                        -Inf] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     474               Divide  [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     475               Divide  [                        -Inf,                        -Inf] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     476               Divide  [                        -Inf,                        -Inf] [ 0x1.0000000000000000p+16382, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     477               Divide  [                        -Inf,                        -Inf] [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     478               Divide  [                        -Inf,                        -Inf] [ 0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     479               Divide  [                        -Inf,                        -Inf] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     480               Divide  [                        -Inf,                        -Inf] [ 0x1.8000000000000000p+00002, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     481               Divide  [                        -Inf,                        -Inf] [ 0x1.8000000000000000p-16444, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     482               Divide  [                        -Inf,                        -Inf] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     483               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     484               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p+00003,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     485               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p+16382,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     486               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16445] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     487               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     488               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     489               Divide  [                        -Inf,                        -Inf] [-0x1.0000000000000000p-16443,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     490               Divide  [                        -Inf,                        -Inf] [-0x1.fffffffffffffffep+16383,-0x1.fffffffffffffffep+16318] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     491               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     492               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     493               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     494               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     495               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     496               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     497               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16383,-0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     498               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     499               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     500               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     501               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     502               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.4000000000000000p+00002, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     503               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     504               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16382, 0x1.0000000000000000p+16253] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     505               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16383,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     506               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     507               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     508               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     509               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16444,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     510               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.8000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     511               Divide  [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.c000000000000000p+00002,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     512               Divide  [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     513               Divide  [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         NaN,                         NaN] [                         NaN,                         NaN] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     514               Divide  [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     515               Divide  [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00128] [ 0x0.0000000000000000p+00000]
     516               Divide  [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00000,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00128] [ 0x0.0000000000000000p+00000]
     517               Divide  [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     518               Divide  [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00000,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     519               Divide  [ 0x1.0000000000000000p+00003, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00002, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00126] [ 0x0.0000000000000000p+00000]
     520               Divide  [ 0x1.0000000000000000p+00003, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00126] [ 0x0.0000000000000000p+00000]
     521               Divide  [ 0x1.0000000000000000p+00015, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00005, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00010, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00118] [ 0x0.0000000000000000p+00000]
     522               Divide  [ 0x1.0000000000000000p+00015, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00005,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00010,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00118] [ 0x0.0000000000000000p+00000]
     523               Divide  [ 0x1.0000000000000000p+00047, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00013, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00034, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00094] [ 0x0.0000000000000000p+00000]
     524               Divide  [ 0x1.0000000000000000p+00047, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00013,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00034,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00094] [ 0x0.0000000000000000p+00000]
     525               Divide  [ 0x1.0000000000000000p+00063, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00023, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00040, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00088] [ 0x0.0000000000000000p+00000]
     526               Divide  [ 0x1.0000000000000000p+00063, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00023,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00040,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00088] [ 0x0.0000000000000000p+00000]
     527               Divide  [ 0x1.0000000000000000p+00120, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00020, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00100, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00028] [ 0x0.0000000000000000p+00000]
     528               Divide  [ 0x1.0000000000000000p+00120, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00020,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00100,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00028] [ 0x0.0000000000000000p+00000]
     529               Divide  [ 0x1.0000000000000000p+16375, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16308, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     530               Divide  [ 0x1.0000000000000000p+16382,-0x1.0000000000000000p+16253] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     531               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     532               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     533               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     534               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16382, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
     535               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00001, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     536               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     537               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     538               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16382,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
     539               Divide  [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     540               Divide  [ 0x1.0000000000000000p+16383, 0x1.8000000000000000p+16256] [-0x1.0000000000000000p+16382,-0x1.8000000000000000p+16255] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     541               Divide  [ 0x1.0000000000000000p+16383,-0x1.0000000000000000p+16254] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     542               Divide  [ 0x1.0000000000000000p+16383,-0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     543               Divide  [ 0x1.0000000000000000p+16383,-0x1.8000000000000000p+16255] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16382, 0x1.8000000000000000p+16254] [ 0x1.0000000000000000p+16253] [ 0x0.0000000000000000p+00000]
     544               Divide  [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     545               Divide  [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     546               Divide  [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     547               Divide  [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
     548               Divide  [ 0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     549               Divide  [ 0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
     550               Divide  [ 0x1.0000000000000000p-16316, 0x1.8000000000000000p-16443] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.8000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
     551               Divide  [ 0x1.0000000000000000p-16316, 0x1.8000000000000000p-16443] [-0x1.0000000000000000p-16317,-0x1.8000000000000000p-16444] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00127] [ 0x0.0000000000000000p+00000]
     552               Divide  [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16444] [ 0x1.0000000000000000p+00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
     553               Divide  [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16445] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     554               Divide  [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     555               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     556               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     557               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00129, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     558               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00130, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     559               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00129,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
     560               Divide  [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00130,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
